P(topic 1),P(topic 2),P(topic 3),P(topic 4)
0.08199077159076636,0.7540281252713202,0.0819908031665163,0.08199029997139722
0.026212303797166766,0.9213724335247746,0.02621408951489812,0.026201173163160615
0.06939830832177474,0.7918107075709084,0.069398972407739,0.06939201169957782
0.05248701879169618,0.8425440037844255,0.05248719163795376,0.052481785785924565
0.04672925425737484,0.41962731836618034,0.04672936823553734,0.48691405914090746
0.07695649170827207,0.7691307826246807,0.07695651362026618,0.07695621204678103
0.032113244671260734,0.9036652062035041,0.032113698176570574,0.03210785094866462
0.0778132133680056,0.7653953334756858,0.07781610045154613,0.0789753527047624
0.04781171119361595,0.33413551425233484,0.047811768997362454,0.5702410055566867
0.041112145192113175,0.875842940366216,0.04111391560446814,0.04193099883720273
0.03220245327654095,0.9034000982175673,0.032203297207402296,0.03219415129848954
0.024073938264993468,0.9275904066559394,0.024075348307211055,0.024260306771856182
0.082959414605431,0.7511230335690178,0.08295886207537627,0.08295868975017477
0.08199755625882713,0.753960511986957,0.08201955543932868,0.08202237631488732
0.040005853510483094,0.8799578942087651,0.04000637540396691,0.040029876876784776
0.03287735757104558,0.891779758448161,0.0328937983660477,0.04244908561474574
0.06511638073129832,0.8046556492806298,0.06511632336614259,0.0651116466219292
0.11154464168559171,0.6653661670527976,0.11154460875348231,0.11154458250812836
0.03679164390595888,0.8896328038850324,0.03679250454465041,0.03678304766435829
0.027880965540502626,0.9163313057863134,0.02788163144243049,0.027906097230753595
0.07533038181665619,0.7740155890075024,0.07533113978141884,0.07532288939442251
0.1250007191258215,0.6249978230368171,0.1250006678001802,0.12500079003718118
0.01935892185472224,0.9419408698620427,0.019360071241545995,0.01934013704168896
0.08198721287017587,0.7540414139368489,0.08198788833915996,0.0819834848538154
0.028031748406612392,0.9159105699083397,0.02803238944122692,0.02802529224382102
0.08838832351393532,0.7333554453839316,0.08838822626862751,0.08986800483350557
0.1250007191258215,0.6249978230368171,0.1250006678001802,0.12500079003718118
0.053758038304136536,0.8386188229581236,0.053758817828559326,0.053864320909180356
0.05890595253620628,0.8192614990405463,0.058906036817804236,0.0629265116054432
0.04788056104289566,0.46832211081027625,0.04934675666447575,0.43445057148235233
0.019528040823324794,0.9414223361577926,0.019508636500083106,0.01954098651879936
0.11616619912459929,0.6515027576454266,0.11616634326063317,0.11616469996934088
0.03232354432213989,0.9030325425637381,0.03232398037028852,0.03231993274383352
0.06130851401593602,0.81608014220525,0.061309143451027705,0.061302200327786285
0.029877875076688754,0.910367541982699,0.029878714195385285,0.029875868745226894
0.03445011514443069,0.896648669347026,0.03445107162585923,0.034450143882684026
0.08324852524057778,0.7502631399109034,0.08324949421685175,0.08323884063166692
0.09002829919734387,0.7299251315174418,0.0900294133407748,0.09001715594443957
0.05420325128511767,0.7955805058189055,0.054202301480044644,0.09601394141593227
0.02857067149514552,0.914301201762673,0.0285731124668688,0.02855501427531264
0.05729119622708777,0.8281273274661765,0.05729132415034695,0.05729015215638887
0.03546228189409496,0.8936155756258011,0.03546290567582673,0.035459236804277317
0.5886533081372202,0.1740223806332315,0.11866534545633992,0.1186589657732084
0.10810109826843375,0.6756966840090752,0.10810110370559321,0.10810111401689784
0.07286547903351745,0.781387414521074,0.07286617995103545,0.07288092649437311
0.034228701134578675,0.6673973332440555,0.03422928255887751,0.2641446830624884
0.0911488132195534,0.726554494829928,0.09114891701066516,0.09114777493985339
0.07374579278603703,0.7787652100754671,0.07375472155169008,0.07373427558680569
0.11465465400025543,0.6560365024391229,0.11465462990190808,0.11465421365871363
0.05837541779873812,0.8248740296548009,0.0583754739832097,0.05837507856325132
0.11214811387208451,0.663556135365516,0.11214799194463568,0.11214775881776366
0.11535255331784922,0.6539410143360272,0.1153525475387224,0.11535388480740102
0.03273520866652559,0.901795170691557,0.03273541961784845,0.03273420102406885
0.02588742371298041,0.9223437140217642,0.025888194480030043,0.025880667785225457
0.06035063501192466,0.8193767631911135,0.06010344548314019,0.06016915631382147
0.1250007191258215,0.6249978230368171,0.1250006678001802,0.12500079003718118
0.05465229722740923,0.8355186636818848,0.05465306159588225,0.055175977494823905
0.06362587504492123,0.809124798235245,0.06362616729321934,0.06362315942661453
0.6007083862721824,0.23763833120730607,0.08083103728902766,0.08082224523148382
0.11451573239953015,0.6564538280765336,0.11451585420680006,0.11451458531713626
0.05094803537371728,0.8471565671113603,0.050949077668478025,0.050946319846444356
0.07576693843351479,0.772699297259308,0.07576698324866249,0.07576678105851466
0.04007161132078971,0.8797727399432986,0.040072149119464794,0.04008349961644681
0.021898608496396514,0.9346790836671018,0.02172688839931044,0.02169541943719122
0.05585138117000536,0.8324467905422668,0.055851463049699575,0.05585036523802831
0.03214438785679566,0.9054272560721607,0.0312208002493849,0.03120755582165881
0.06003422603380542,0.8178660563680646,0.062077733793172496,0.06002198380495735
0.06579368766235248,0.8026253450412639,0.0657932340764953,0.06578773321988816
0.03647337290875301,0.8898436802895365,0.03647388724649082,0.03720905955521965
0.0522565162814367,0.6613129020549492,0.05225738420134193,0.23417319746227216
0.04854306868150883,0.854377649015574,0.048543867111534536,0.0485354151913826
0.04809258796309621,0.8557257531433619,0.04809268752826695,0.04808897136527497
0.027728989693559285,0.600670721500799,0.34386827063637665,0.02773201816926511
0.01118310681408363,0.9662504761486068,0.011201832457586122,0.011364584579723575
0.03693794394339798,0.8891937524029178,0.036941788420599385,0.03692651523308488
0.07568816238539271,0.7729412850511568,0.0756888177836021,0.07568173477984844
0.031661689849707644,0.9047090216561406,0.03166485110016124,0.03196443739399032
0.0368574266439884,0.8894308816669738,0.03686299393789847,0.03684869775113937
0.0287279058227668,0.9138198182560228,0.028742353473171674,0.028709922448038664
0.11465465400025543,0.6560365024391229,0.11465462990190808,0.11465421365871363
0.020261306428544176,0.9392170296912318,0.020266481382253496,0.02025518249797053
0.06338961866727949,0.8098357024786301,0.06339013920025892,0.06338453965383146
0.06647276261554846,0.8005812371590981,0.0664709330074724,0.06647506721788114
0.0343746225205151,0.896882748313396,0.03437537741395604,0.034367251752132844
0.0469392104380642,0.8591868996926809,0.046939714321594744,0.04693417554766022
0.06898320662465703,0.7930511940108048,0.06898338727779589,0.06898221208674228
0.05518121550228031,0.8344572738983312,0.05518125900047496,0.05518025159891345
0.07072461652724592,0.7879642129998142,0.07065840678454055,0.07065276368839937
0.06183097094784607,0.8145151138930514,0.06183180646326567,0.06182210869583681
0.022007715384923167,0.9339812518036411,0.022008453378184103,0.022002579433251727
0.06708989179988539,0.7987406670712888,0.0670910934469236,0.06707834768190225
0.030911555372451646,0.9073125882272112,0.030892870643004233,0.03088298575733294
0.05863275443999385,0.8241043102356729,0.05863295435465497,0.05862998096967834
0.0812984865097466,0.7561047477919487,0.08129853163140269,0.08129823406690186
0.0770030262416507,0.7689904896188846,0.07700345163589258,0.0770030325035722
0.06627870194183957,0.8011714225370913,0.06627760304622256,0.06627227247484659
0.03822584653695223,0.8853378398037727,0.03822761201691559,0.03820870164235961
0.09805399855544968,0.7058387052291127,0.09805368772449156,0.09805360849094608
0.09566913039029735,0.7116502066959041,0.09566912999361216,0.09701153292018629
0.0767482152930025,0.7697556210005543,0.07674877648699122,0.07674738721945197
0.11009821250402417,0.6697053143802942,0.11009822422979954,0.11009824888588209
0.0909361076374785,0.7262993535182846,0.09093644733445205,0.091828091509785
0.06070850109468642,0.8176978023962727,0.06070921663240499,0.060884479876635846
0.0710939270978604,0.7867303126525483,0.07109519560490442,0.07108056464468686
0.02704497990695789,0.9186845939035113,0.027045430470090587,0.027224995719440113
0.07606018333518613,0.771821136714852,0.07606130465178766,0.07605737529817422
0.06092562697465894,0.8172400867330233,0.060927486495329544,0.06090679979698823
0.056609142800300785,0.8301844979434183,0.056610520584625464,0.05659583867165554
0.04809720177283811,0.8556585501417429,0.048098235604881905,0.04814601248053714
0.12188426924468276,0.6343538799898175,0.12189645286983235,0.12186539789566732
0.07863895751952878,0.7640815416148189,0.07864301017458192,0.0786364906910703
0.0629559736977893,0.8112319483153215,0.06290951899308082,0.06290255899380848
0.07340539251151011,0.7797868583233913,0.07340561164991305,0.07340213751518557
0.0409301360664786,0.8771983043772531,0.04094232024332047,0.04092923931294774
0.05437262101009096,0.8368649571138334,0.05437438327365095,0.05438803860242479
0.07973590520859397,0.7607929764744069,0.07973609464477617,0.07973502367222303
0.07917305973969284,0.7624866749835644,0.07917383293582908,0.07916643234091375
0.05841581044090932,0.8247658689344096,0.05841729780419383,0.05840102282048725
0.06464974810989964,0.8060539153022767,0.06465239413583188,0.06464394245199194
0.09266541397385211,0.42695734313800776,0.09266541505292414,0.387711827835216
0.08068953007960467,0.7579322147365344,0.08068967636356056,0.08068857882030045
0.07382131566119055,0.8039670377282194,0.061105514369661655,0.061106132240928555
0.03192835341189692,0.9042187213968397,0.03192890767200099,0.03192401751926249
0.040570957355809616,0.8782997468820222,0.04057209856937407,0.040557197192794124
0.11377210780906287,0.6586849731162774,0.11377149108865792,0.11377142798600187
0.06567401821045996,0.8029790888288583,0.06567414805584738,0.06567274490483446
0.0816612847312383,0.7550190279431424,0.08166059635946304,0.0816590909661563
0.051680451356306,0.8449619436015942,0.051680951876783905,0.051676653165316035
0.046850901303323686,0.8594470664704078,0.046852437464839414,0.04684959476142914
0.07693693574118145,0.7691897494160689,0.07693700209064205,0.07693631275210763
0.0610729544548408,0.816786087321131,0.06107375653450312,0.06106720168952507
0.06468364443401155,0.8058362454969847,0.06468406717270525,0.06479604289629838
0.05026603328898124,0.8492026709964465,0.05026640994269647,0.05026488577187583
0.06590508068538437,0.8022821559363609,0.06590964905532398,0.06590311432293079
0.051039151043013355,0.846889493646547,0.051040711995626084,0.051030643314813544
0.058608131133207064,0.8241619302454036,0.058608911832354414,0.05862102678903497
0.056490344047447266,0.8305322094102204,0.05649138300077723,0.05648606354155492
0.07329856849714483,0.7801052585769459,0.07329862611077305,0.07329754681513614
0.04316040948737195,0.870303697434485,0.04316047615337837,0.043375416924764716
0.11431295411097464,0.657061113941982,0.11431296907654233,0.11431296287050088
0.059800362524983726,0.07484162108579413,0.05980015844243578,0.8055578579467864
0.06150543599445563,0.815492887046375,0.061506544469544705,0.06149513248962478
0.0345637759058498,0.8963082365235697,0.03456478437749368,0.0345632031930868
0.11260065526521348,0.6621981667225277,0.11260062724037945,0.11260055077187943
0.031199089297113534,0.31003740850670625,0.031199716287301046,0.6275637859088793
0.11768584614502625,0.6469487448378127,0.1176865390683571,0.117678869948804
0.11622025502854579,0.6513405824071262,0.11622039825950503,0.11621876430482285
0.0797162044852161,0.7605291750955245,0.07971672763033394,0.08003789278892547
0.077298960426713,0.768106391193922,0.07729791462394522,0.07729673375541972
0.07794227500014542,0.7661901540129189,0.07794260575988027,0.07792496522705557
0.06442773891377407,0.8067273831552807,0.0644289038382563,0.06441597409268894
0.07482467173788675,0.7755273049849828,0.07482457506329016,0.07482344821384034
0.6043980765616053,0.24943950720955368,0.07308553943994268,0.07307687678889817
0.02240882386939744,0.9327337445941333,0.022418252082807157,0.022439179453662365
0.03433440546697498,0.8968084209788787,0.03443503269622922,0.03442214085791712
0.06111231600989874,0.8166651792133562,0.06111466549618156,0.06110783928056343
0.11154988779044571,0.6653504350084719,0.11154985824375889,0.11154981895732344
0.04515929626958404,0.8644919565687355,0.0451594963897404,0.0451892507719401
0.06593298100293817,0.8022089458488064,0.06593382459321961,0.06592424855503586
0.07474122878700883,0.7757826669450374,0.0747419524256114,0.0747341518423424
0.05400152816401683,0.7175852208441634,0.05400214082767453,0.17441111016414512
0.06714081861128844,0.7985793745806222,0.06714148601394214,0.06713832079414726
0.07251116246715457,0.7824670226263487,0.07251123850436623,0.07251057640213056
0.033866130092703825,0.8983450078260032,0.03386625729469167,0.03392260478660138
0.08291895680486513,0.7512447692185203,0.08291927265493722,0.08291700132167738
0.04923766974856399,0.8522914005714328,0.049238426280428224,0.049232503399574905
0.02709755789778434,0.9187086907469464,0.027098974569353094,0.027094776785916253
0.06643176405873392,0.8007020563883844,0.06643204631825719,0.0664341332346244
0.026976323787829416,0.919087034604858,0.02697474175764277,0.026961899849669704
0.06038829992416731,0.4114382138116361,0.06038884117170451,0.46778464509249196
0.051209470920730436,0.8463727522878114,0.051209482211377604,0.05120829458008066
0.07163302400731018,0.7851049343893094,0.07163155065543843,0.07163049094794202
0.5617611304419121,0.25694108670539395,0.09065047321177325,0.09064730964092053
0.11377210780906287,0.6586849731162774,0.11377149108865792,0.11377142798600187
0.043392527213777995,0.8698255806941857,0.04339295078762445,0.043388941304412044
0.0414815095652113,0.8755610455952487,0.04148042116881204,0.0414770236707279
0.04751399054871485,0.34237661549071274,0.04751401022911691,0.5625953837314556
0.11168250111114969,0.6646007226615853,0.11203866643133735,0.11167810979592775
0.08281435821089556,0.751557686027205,0.08281450704044387,0.08281344872145564
0.02757199958594005,0.916930217040364,0.027572855304135755,0.027924928069560102
0.4076322951168765,0.4357241134181493,0.07832560597049941,0.07831798549447472
0.05256955193000345,0.8404005863404999,0.05256968499071643,0.054460176738780335
0.05921680092315262,0.4330422123715745,0.05921726002645229,0.44852372667882084
0.0568910228163176,0.8293330983920565,0.05689136982360657,0.056884508968019325
0.09923184477988274,0.702304728210969,0.09923188486724865,0.09923154214189976
0.0469593957007821,0.8591307969876065,0.04696059536118592,0.04694921195042557
0.02462959101997211,0.9249235939482767,0.024616849684451023,0.025829965347300043
0.09134268286749946,0.7259753058629841,0.09134267130941086,0.0913393399601056
0.053918091583932924,0.8382084927221801,0.05391877887251001,0.05395463682137714
0.07870005117246548,0.7639115294691579,0.07870125786742499,0.07868716149095165
0.055434957560248035,0.8336984502973604,0.05543533972885957,0.055431252413531945
0.11431295411097464,0.657061113941982,0.11431296907654233,0.11431296287050088
0.050851237554132706,0.847449360267362,0.05085237314617961,0.05084702903232565
0.056653727137850426,0.830031114376384,0.05665760375670015,0.05665755472906538
0.0669852722336587,0.7990447266777441,0.06698524356694807,0.06698475752164912
0.07774169678880485,0.7667859159417548,0.07774291478042787,0.07772947248901252
0.0695816525882386,0.7912639478569782,0.06957863218649303,0.06957576736829027
0.09133489423457185,0.7259932913913313,0.09133503009971426,0.09133678427438253
0.05094803537371728,0.8471565671113603,0.050949077668478025,0.050946319846444356
0.08504499376090457,0.7448692755228503,0.08504549891103218,0.08504023180521289
0.04693768646792778,0.8590786592102492,0.046937804053792005,0.04704585026803119
0.044660999418500685,0.8660498669506215,0.04466467068029397,0.044624462950583935
0.029738567750747145,0.9107712960008426,0.029739513689428357,0.029750622558981886
0.04910525200290789,0.8525808888471377,0.04910511624343173,0.04920874290652275
0.06222150222647058,0.8133427143252263,0.06222198028173978,0.06221380316656345
0.0820168587368861,0.7540030560526084,0.08199559662322556,0.08198448858727983
0.05042787638160618,0.8487169378706173,0.05042781074232817,0.05042737500544861
0.06625303200457765,0.8012444278125669,0.06625342956594672,0.06624911061690873
0.09954507110781007,0.7013649676201436,0.099545178059729,0.09954478321231723
0.05927401724248155,0.8221762116655678,0.05927405970144811,0.059275711390502465
0.11248829993718314,0.6625353609944986,0.11248826574536985,0.11248807332294834
0.09636565181060665,0.7109030158407675,0.0963656486573855,0.09636568369124032
0.051500874322287844,0.8454993143312706,0.05150135175253082,0.05149845959391075
0.02627564979514041,0.920887545392694,0.026385544113982324,0.026451260698183297
0.05922269862658108,0.3080443567275315,0.05922343085409381,0.5735095137917937
0.086815663642747,0.739553052890824,0.08681566405788481,0.08681561940854435
0.0488552300755036,0.6634148330796491,0.048855388130113385,0.2388745487147338
0.055941396677729294,0.8321487200205622,0.05594003986893869,0.055969843432770006
0.09871905376549893,0.703843021183816,0.0987191097615548,0.09871881528913033
0.02028223244839525,0.939158580858502,0.020282816518797098,0.020276370174305593
0.07656329980501153,0.7703104784040425,0.07656330091865927,0.07656292087228682
0.10127712166775546,0.6961685447913065,0.10127712526428848,0.10127720827664945
0.02052086519525116,0.9383436671914321,0.020521837910471515,0.020613629702845238
0.08791555375885404,0.7362537121269389,0.08791541987380609,0.08791531424040093
0.08722135106022257,0.738335485441719,0.0872215661291556,0.08722159736890266
0.06430115332214038,0.24128174607143024,0.06430161850266339,0.630115482103766
0.06935395619234298,0.7919396256864724,0.06936459531982853,0.06934182280135624
0.016434248511084826,0.9506836706094219,0.016434829410122944,0.016447251469370327
0.09074448941466458,0.7277682284467308,0.09074496606088377,0.09074231607772089
0.03527576120936642,0.8941789046254924,0.035276520617441055,0.03526881354770011
0.06738719302248396,0.7978483117376047,0.06738829462923641,0.06737620061067498
0.059505264629539874,0.8215020567092647,0.05950139756796026,0.059491281093235086
0.03312654705085243,0.9024298383783624,0.03222547365054079,0.032218140920244345
0.06999739562451371,0.7899166598483557,0.06999947496996471,0.07008646955716592
0.08946947590599272,0.7315887326439025,0.08946951982660704,0.08947227162349791
0.06758624492781884,0.7972587370934746,0.06758818721120047,0.06756683076750605
0.07277666544866769,0.7816883476922665,0.0727787055121775,0.07275628134688843
0.034225789842229626,0.8973260015436482,0.03422658290482059,0.03422162570930168
0.08926343281424755,0.732211613001487,0.08926276675881642,0.08926218742544907
0.035726018397651646,0.8928319163586314,0.03572350133741613,0.035718563906301036
0.049766693063546925,0.8506775788991049,0.04976682602957069,0.049788902007777594
0.07804302040055,0.7658814335888722,0.07804254495892395,0.07803300105165395
0.11355377250753555,0.6593379706743433,0.11355378017490549,0.1135544766432157
0.11377210780906287,0.6586849731162774,0.11377149108865792,0.11377142798600187
0.038508494551145356,0.8840701824165565,0.038894950858974556,0.038526372173323525
0.0606687697050333,0.8180011227593428,0.06067080591694974,0.06065930161867419
0.013474091946038907,0.959590915112741,0.013472701352199093,0.013462291589020898
0.0737561379026385,0.7787354453154777,0.07375790169304441,0.07375051508883938
0.021953643017729545,0.9341327977245439,0.021955455989275542,0.021958103268450907
0.06550643098631882,0.8034828857168828,0.06550706283521848,0.06550362046157997
0.05367548546269766,0.838973869291202,0.053675663628385675,0.0536749816177148
0.06003900054795352,0.07361098054229566,0.06003910205863318,0.8063109168511176
0.03447529991357711,0.8965826057421015,0.03447656017950381,0.03446553416481773
0.034744086160365145,0.8957892875804111,0.034744417321259186,0.03472220893796455
0.029508276927238068,0.9114642055857078,0.02950755942581692,0.02951995806123709
0.036949744974954464,0.8891569621874393,0.036950620400992236,0.03694267243661386
0.10112566237767244,0.6966316505852564,0.10112666049754683,0.1011160265395242
0.029381754825227008,0.911870536052474,0.029379872726110687,0.02936783639618828
0.07258631353766731,0.7822412236994503,0.07258722828329438,0.07258523447958798
0.07504224730614399,0.7748890873672369,0.07503889489286106,0.07502977043375803
0.1250007191258215,0.6249978230368171,0.1250006678001802,0.12500079003718118
0.08471937674555428,0.7458408689489654,0.0847195519012694,0.08472020240421085
0.030327019453672825,0.9090272380888358,0.030326124232731823,0.030319618224759728
0.11154464168559171,0.6653661670527976,0.11154460875348231,0.11154458250812836
0.02078049312795369,0.9375913756914395,0.020783352020440855,0.02084477916016585
0.03338520030342346,0.8998527037759557,0.033387060034127024,0.03337503588649381
0.03649736109345568,0.8905147212164455,0.03649813896183823,0.03648977872826069
0.073327448134996,0.7800228444488678,0.073328062049376,0.0733216453667601
0.0413873060513747,0.875844522608151,0.04138805815074201,0.04138011318973223
0.04495955223546874,0.8651396039115778,0.04496313315202008,0.04493771070093321
0.07812992918189858,0.7656115335640462,0.07813007541047486,0.07812846184358035
0.044024551146347644,0.8679344734286031,0.04402533382606894,0.0440156415989804
0.05839249435860773,0.8246803268852495,0.05839269435299481,0.0585344844031479
0.07889642036083216,0.763316533857076,0.0788970611748991,0.07888998460719265
0.0529804909793067,0.8410591078676619,0.05298142506465358,0.052978976088377705
0.07192362808269714,0.7842270099295248,0.07192365133699759,0.0719257106507805
0.021641448539018563,0.9350871997364836,0.021647779117430436,0.021623572607067428
0.07209727131847112,0.7837083693045304,0.07209727902213445,0.07209708035486415
0.04954847488808664,0.4979727682194784,0.04954892772348683,0.40292982916894804
0.054213387238018995,0.8373706807599834,0.05421516814157422,0.054200763860423336
0.04725793020425341,0.2957323629242454,0.04725811907115041,0.6097515878003508
0.0246348702232855,0.9260618571722651,0.024675695512873512,0.024627577091575956
0.09212192466253612,0.7236365572351142,0.09212219140467418,0.09211932669767542
0.08118983577679423,0.7551954021210623,0.08213570425415567,0.0814790578479878
0.08422989698076748,0.7473147581617919,0.08423034864996282,0.08422499620747781
0.047616447665962555,0.8571553711924401,0.047616940524024064,0.04761124061757324
0.5677558751230527,0.20081927656167783,0.11571251138759711,0.11571233692767235
0.06890413136020894,0.7933093324342183,0.06889614897837334,0.06889038722719938
0.46408161507791273,0.37508865397173885,0.08042488014553854,0.08040485080480995
0.11096760370384649,0.6670972548424549,0.11096758480891983,0.11096755664477904
0.08288946243921488,0.7513346459792473,0.08288925678009534,0.08288663480144243
0.06383886708964193,0.8084534651516405,0.06387195517445282,0.06383571258426464
0.027795640702281105,0.9163855148778565,0.02779672751984224,0.02802211690002021
0.05318473925944448,0.8404460346992477,0.05318480937302615,0.05318441666828173
0.04923458958135508,0.8522131212988868,0.049234662073117066,0.04931762704664108
0.07254727264526444,0.782359131269989,0.07254749385876644,0.07254610222598008
0.5870681051805898,0.176100611820765,0.11841879768968862,0.11841248530895672
0.11162646719661566,0.665120671219517,0.1116264595412662,0.11162640204260121
0.07356196031537017,0.7793203360892917,0.07356265706777508,0.07355504652756302
0.04417733585105173,0.8674696719565645,0.044177555147723965,0.04417543704465979
0.06199702818673821,0.8140097590644965,0.06199712885709845,0.06199608389166695
0.07664430099268191,0.7700674957473432,0.07664427090469166,0.0766439323552833
0.06015103457870899,0.07513484122225318,0.060151125499208695,0.8045629986998292
0.06119754737262835,0.8161492401902627,0.06119854330876465,0.06145466912834417
0.07805411760839223,0.7658439539387022,0.07805491373416483,0.07804701471874076
0.0467791954075747,0.4129832000552432,0.046777572043619486,0.4934600324935627
0.07224414152301063,0.7832733388554551,0.07224481596393316,0.07223770365760106
0.039359015701207214,0.8819300913547651,0.03935989407012482,0.03935099887390299
0.06462208126757062,0.8061355828730868,0.06462288372932513,0.06461945213001749
0.0445014353774113,0.8665021270629123,0.04450225818791702,0.04449417937175932
0.04565445947755172,0.8629148129642175,0.045653776400218844,0.045776951158012134
0.05254407599493782,0.8423955223662846,0.052547453898537266,0.05251294774024021
0.11714861850514445,0.6485656880819646,0.11714540130916096,0.11714029210373006
0.02229506580519133,0.9332029321727111,0.022261649291139274,0.022240352730958292
0.031890135330836095,0.9043353062896241,0.03189110694758194,0.0318834514319579
0.0290763301243615,0.9127698408863907,0.029084721004339995,0.029069107984907836
0.07236163102466375,0.7829174441748682,0.07236185989259411,0.07235906490787387
0.08215988578673314,0.7535192020990109,0.08216068317867264,0.0821602289355833
0.025183976098320415,0.9244540811391463,0.02518459690688108,0.025177345855652098
0.060044000944064806,0.3076905055768421,0.060019153043754915,0.5722463404353383
0.0766057308100069,0.7701869774802562,0.07660616779887286,0.0766011239108641
0.1001023561506971,0.6979139823819615,0.10010243550863798,0.10188122595870341
0.07345980788594812,0.7796292277512865,0.07346066527988335,0.07345029908288203
0.027673513637732503,0.9169898742776302,0.027671537035691883,0.027665075048945303
0.072968182240579,0.781097185001858,0.07296836379896095,0.07296626895860207
0.029286306143992774,0.912148424950119,0.02928715548887542,0.029278113417012728
0.07254676020330109,0.782365495888949,0.07254788879305217,0.0725398551146978
0.06380253207310846,0.8085964152307545,0.06380299166309984,0.0637980610330372
0.05546156417794633,0.8335870817991239,0.05546580555579364,0.055485548467136006
0.019725154394485526,0.9408739564225802,0.019705176111118213,0.019695713071816
0.09099511655382776,0.7270147282404642,0.09099510562908622,0.0909950495766217
0.07850692017856693,0.7644808998547026,0.07850712915773977,0.07850505080899066
0.06833838822029172,0.7949906969021846,0.06833905110692146,0.06833186377060221
0.04699612893402406,0.8590127577925026,0.046996200065596426,0.04699491320787694
0.038663097324519675,0.8840126920567681,0.03866340027704136,0.03866081034167101
0.035028531528595135,0.8948625731066793,0.03503036979165792,0.03507852557306769
0.055147234474093046,0.8345675919442789,0.05514829283211171,0.055136880749516566
0.08768380367525916,0.7369509163310456,0.08768393615677059,0.08768134383692477
0.04703818568130258,0.8588718171914151,0.04703958892202947,0.04705040820525269
0.06804046538954628,0.7958781692412302,0.0680420458344861,0.06803931953473741
0.06520640317025045,0.8043817650693528,0.06520681072272756,0.06520502103766922
0.04645364084525526,0.8603785923588002,0.04645385278031333,0.04671391401563126
0.08887204713764915,0.7333845052990516,0.08887215210210053,0.08887129546119871
0.06789641705466035,0.7963144653023633,0.06789489869094953,0.067894218952027
0.07254105205749022,0.7823823448577182,0.07254169041942116,0.07253491266537052
0.0608468217750831,0.817462707214997,0.06084716050256556,0.060843310507354365
0.05048639222206649,0.8485417794230006,0.050486347509418585,0.05048548084551433
0.044770213354782706,0.8656941127618034,0.0447707673404448,0.04476490654296903
0.02089428421912869,0.937321513617914,0.020899989420935773,0.02088421274202156
0.024376046679933774,0.9268909623080317,0.024378529021304742,0.0243544619907297
0.05937267721774874,0.8218830025251365,0.059372857294783504,0.059371462962331374
0.05864737615012266,0.8240655339555165,0.05864822909066378,0.05863886080369704
0.11105488438453848,0.6668351494736312,0.11105489087985149,0.11105507526197887
0.45759622461087435,0.3871667424996082,0.07762633610632491,0.07761069678319273
0.09174788549571326,0.7240050580162671,0.091748969367873,0.09249808712014668
0.04334369815187583,0.8699750386452973,0.04334452508281383,0.0433367381200131
0.030354996413880155,0.9089366285398823,0.030355277824642892,0.030353097221594655
0.029666943331968405,0.9109844102640587,0.02966793020565754,0.02968071619831543
0.04283997923596567,0.8714894294667221,0.042841395464705945,0.04282919583260617
0.1059737086392245,0.6820787453062684,0.10597371642447367,0.10597382963003339
0.04627975398246636,0.26463250172133074,0.046280523481226646,0.6428072208149762
0.08144535640371454,0.7554814009168914,0.08144604136383485,0.08162720131555913
0.07170243589759852,0.784902099761194,0.07170347987154198,0.07169198446966553
0.07918934318492646,0.7624374200897912,0.07918995576899712,0.07918328095628521
0.03346478092099661,0.8996106149041281,0.03346527614109485,0.03345932803378035
0.03593528297177791,0.89220248313187,0.03593510838377511,0.03592712551257706
0.08315956729010242,0.7505249733839832,0.08315842397121051,0.0831570353547039
0.052238106200457275,0.843285322035784,0.05223829793014711,0.05223827383361169
0.06425552095755374,0.8072447096402026,0.06425680324665996,0.06424296615558375
0.02342098657235049,0.9297412197947583,0.02342167798239286,0.023416115650498476
0.07131209504990563,0.7860772678443817,0.07131361680632767,0.07129702029938495
0.02662005058966386,0.9199134078386175,0.02662082657384438,0.02684571499787426
0.03457996368274647,0.8962636184210017,0.03458046505942522,0.03457595283682675
0.09819356907457967,0.705418908599816,0.09819372447340956,0.09819379785219463
0.07605556404235093,0.7712349247739136,0.07605555768405733,0.0766539534996781
0.07477238245172131,0.7756902964288988,0.07477352665468989,0.07476379446469
0.03407680762126713,0.8977762839299874,0.03407760768837982,0.03406930076036574
0.08958085484700061,0.7312624311204088,0.0895814090294584,0.08957530500313222
0.05303402435338661,0.8409029529805627,0.05303470323711664,0.05302831942893404
0.052668188602001315,0.8420034934846643,0.05266904872729598,0.05265926918603833
0.039644834179344945,0.8810724302107958,0.03964562233346189,0.03963711327639738
0.021509248131946893,0.935480069511547,0.021517115128924142,0.021493567227581875
0.0332287385584887,0.9003188825873357,0.03317057851286071,0.03328180034131478
0.07302995923059312,0.7809112719293477,0.07303006913405144,0.07302869970600771
0.05816046786280057,0.07510871644563438,0.05816056168409945,0.8085702540074656
0.034656950498090186,0.8960149434571206,0.034693805367175916,0.034634300677613285
0.04440634091402111,0.8667835922615119,0.04440670686687521,0.044403359957591676
0.049409289023574186,0.8517895804961406,0.04941126440663805,0.0493898660736471
0.0754698939822611,0.7735934401437269,0.07547025491677195,0.07546641095724
0.09216145511454849,0.7235156630867642,0.09216143971711556,0.0921614420815718
