P(topic 1),P(topic 2),P(topic 3),P(topic 4),P(topic 5),P(topic 6)
0.01607837741164462,0.015512291359319535,0.9218977866390093,0.015510468733978218,0.015500493323170966,0.01550058253287727
0.3635972059122763,0.019576710441779856,0.5580906409356982,0.019579228124343286,0.019577923909622034,0.019578290676280422
0.015714451641584283,0.015720546284414518,0.921420738605725,0.01571466425982509,0.015714916853079082,0.015714682355372007
0.020342116000963206,0.020364211996968418,0.8982657588264579,0.020342746482148188,0.020342932868399586,0.020342233825062915
0.02769673975557911,0.027697519447212576,0.861515031191404,0.027696773448166227,0.027696843009123978,0.027697093148514165
0.01670615665928816,0.01671603504527916,0.9163751712830962,0.016791396181005936,0.01670552889361059,0.01670571193772002
0.013898625615471854,0.01390352858621398,0.9305042450471314,0.013898688486199996,0.013898009776542895,0.01389690248843976
0.02149709450508227,0.021508511933237245,0.892499352498522,0.02149924115397317,0.021498531763510152,0.021497268145675163
0.018761825178360794,0.018773339189764746,0.9061789358346688,0.01876184147682815,0.018761992446292404,0.018762065874085066
0.021809541309386095,0.021788304405245408,0.8910436288231257,0.02178631973823545,0.02178627279703917,0.02178593292696823
0.01642450020873763,0.016618430979766362,0.9176828984142721,0.016424673170963962,0.01642460737977236,0.01642488984648761
0.026004048706349904,0.026027168478498442,0.8699513816774881,0.02600557618281153,0.026007377076504336,0.026004447878347672
0.025315031260488546,0.025370807176518913,0.2149910752727739,0.6836925871404964,0.025315036751088326,0.02531546239863387
0.019702929843525493,0.019736953340667156,0.9014480299290959,0.019705703925093004,0.019703146218444142,0.01970323674317442
0.01556927154005023,0.015576861319547492,0.9221442746664601,0.015569868963704245,0.015569631171288706,0.015570092338949005
0.014425712137456923,0.0144887799501538,0.9278077072364086,0.014426080182349239,0.014425852134719922,0.0144258683589116
0.0295856648387196,0.029585777508467064,0.852053164520741,0.02960331141924165,0.029586381964729253,0.029585699748101504
0.029709768446964248,0.0297124268579627,0.8514477272234375,0.029709779025307206,0.02971049446129309,0.029709803985035213
0.027913131330695718,0.027957475097569597,0.8603767674425514,0.0279139989018277,0.027925495066261075,0.027913132161094343
0.026234103982518776,0.02623671216760466,0.8688074437115181,0.026244571135121793,0.026242514376087718,0.026234654627148992
0.010849359003294286,0.010900202314894206,0.9457032496863967,0.010848747338349509,0.01084927731462159,0.010849164342443724
0.016178240748132264,0.016180631717840288,0.9191048450868984,0.016178952861002894,0.016178682245451617,0.016178647340674493
0.024266309338933385,0.02426770551425468,0.878666161341701,0.024266396259091844,0.0242668261735541,0.024266601372465058
0.020571960733484877,0.02109880903242562,0.3767202798876228,0.020570520299902903,0.5404683696344301,0.020570060412133766
0.02164676245306266,0.021661595762630124,0.891748898294502,0.021649192936986198,0.02164672029892289,0.021646830253896167
0.02957443173332112,0.02957443308570469,0.8521270004565895,0.029574445987596634,0.02957517835153785,0.02957451038525022
0.021202508704663753,0.021213156450461606,0.8939802242745755,0.021201883232932792,0.021201054453298528,0.02120117288406785
0.022566714884536487,0.022567729958113205,0.8871651537336239,0.02256672743099585,0.022566770331778622,0.022566903660951883
0.023149223344182346,0.023154346663218545,0.8842461808508194,0.02315134263228387,0.023149630755478337,0.023149275754017408
0.02455451277738818,0.02456180912226396,0.8772187812921773,0.024554527467133432,0.02455570455877413,0.024554664782262998
0.02224247613807803,0.022241659234896516,0.8887874586630147,0.022242936939177272,0.022242596193382595,0.022242872831450915
0.026406729036630498,0.02640663798317517,0.8679663153550116,0.026406730909924455,0.026406760260179386,0.02640682645507878
0.03121478528269117,0.031214932850303887,0.8439250604916976,0.03121479613213429,0.031215614492020313,0.031214810751152854
0.021407122941683003,0.02141059745872608,0.8929599089346745,0.021407150893031166,0.021407735328200134,0.021407484443685225
0.026633554102811395,0.026774241212965507,0.8666082421936411,0.02671680459348374,0.026633538171278903,0.026633619725819502
0.019301471000650695,0.019577665393462285,0.9032148830656914,0.019301503670612046,0.019302686612643293,0.019301790256940034
0.022045916423316637,0.022057328211638635,0.8897471124466879,0.022056659374616934,0.022046813237063194,0.02204617030667675
0.025985802536452995,0.025983253283428577,0.8700726473016588,0.025983536017960832,0.025991101984551287,0.02598365887594747
0.01411400388041653,0.0141507321553605,0.9293802482852097,0.014127235282722143,0.014113708467510248,0.014114071928780841
0.028602580305878204,0.0286047711753029,0.856983250137349,0.028604182503361216,0.028602598332678218,0.028602617545430344
0.010628217344123083,0.010660837004974166,0.9468228117426833,0.010629812049421873,0.010629772153920034,0.0106285497048774
0.01345176530577385,0.01345490363663173,0.9327564944740125,0.013445877209314745,0.013445567817436634,0.013445391556830392
0.010490129163280305,0.010547483119490149,0.9474850022990803,0.010498247015451987,0.010489767183905806,0.010489371218791498
0.024829872524065526,0.024866951364851668,0.8758132978514854,0.0248298876735159,0.024829935580646792,0.024830055005434695
0.013230956643223005,0.01323025304011303,0.9338465574029702,0.013230896391930487,0.013230413311542706,0.013230923210220782
0.010935387362881873,0.011018941793211083,0.9452373552711255,0.01093810798045063,0.010935055152119344,0.010935152440211557
0.02735784837806877,0.0273601870749039,0.8632069366075938,0.027359045618998785,0.027357917415083238,0.027358064905351358
0.027859628601168578,0.027864359591459244,0.8606972723033242,0.02785953124006761,0.02785956964751619,0.027859638616464115
0.013894402426304568,0.013940980704785251,0.930479169922334,0.013894582270677056,0.013896089401607756,0.013894775274291336
0.023398427429868206,0.023412477963824715,0.8829862671748245,0.02340549775579233,0.023398657761203596,0.02339867191448656
0.025250270836395097,0.025229344125331774,0.3386563685283757,0.02523782264733301,0.5603986034236587,0.025227590438905826
0.030652759362642754,0.03065289990901746,0.8467352192508251,0.030652769963233698,0.03065356612124447,0.030652785393036598
0.011600339574578237,0.01162120450257381,0.941850497969307,0.011615263716696975,0.011712280315638634,0.011600413921205388
0.016441059508951757,0.016469809190081994,0.9177675843751434,0.016440325885391193,0.016441254922932372,0.01643996611749935
0.02801386040741561,0.02809456087310369,0.8598496465944072,0.028013883352666365,0.02801395732443404,0.02801409144797293
0.02843156793123247,0.028433780109201313,0.8578383234911287,0.028433157963122516,0.028431581876574248,0.028431588628740755
0.02837953624316186,0.028409693340976705,0.8580341126599268,0.028381613859004277,0.028415422455612807,0.028379621441317487
0.013523679096699635,0.013541954274260639,0.9323621862075753,0.013524348307271245,0.01352383917339665,0.01352399294079662
0.02157675312456377,0.02161094622456444,0.8920746475923357,0.021576763115481748,0.02158402881858298,0.021576861124471294
0.01963370385786755,0.01963115383785126,0.9018859738707665,0.019616396687619934,0.0196162695980155,0.01961650214787923
0.024473230673559162,0.0244786917090372,0.8776227541763286,0.02447324960269311,0.02447860654940702,0.024473467288974832
0.02181068457098334,0.021821824806780955,0.8909350705139728,0.02181053869639778,0.021811081222270105,0.021810800189594977
0.02319716197437662,0.023205255698566008,0.884005755048296,0.023197176659923144,0.02319723082640495,0.02319741979243312
0.02936197155708994,0.02938436320286476,0.853162524804785,0.029365112907993124,0.02936397097075913,0.029362056556507934
0.02908042275727158,0.02908041125997883,0.8545200706879635,0.02908043345238334,0.02915815025333991,0.02908051158906274
0.026452949270608827,0.026455431870172266,0.8677307641596606,0.02645425933824365,0.026453288199674845,0.026453307161639905
0.020761961404662157,0.020771057246171197,0.8961789858954946,0.020761994335268746,0.020763650747122255,0.02076235037128112
0.025055998361123887,0.025060153210909347,0.8747149343917292,0.02505660911460318,0.02505608103764639,0.02505622388398802
0.015666789940116086,0.01569129623568184,0.9216386410149147,0.015668640697759157,0.015667271307322816,0.01566736080420542
0.013331405303466607,0.01334162586138665,0.9333276918025525,0.013331280195631774,0.013336619782941922,0.01333137705402053
0.01169222081310971,0.011694800503651959,0.941537556453649,0.011691688913555813,0.011691823796081432,0.011691909519951962
0.021744297203996513,0.021771784874063546,0.8912499419901508,0.021745211993228968,0.021744329641612114,0.021744434296948043
0.02200797374625984,0.022015456706629265,0.889949589095806,0.022009707013095705,0.02200914051693003,0.02200813292127915
0.016397712866426224,0.016430909241874084,0.9179630009120674,0.01641250623092734,0.016397809489135034,0.016398061259569933
0.012916542801514008,0.01291544719067769,0.9354157068996093,0.01291819536210885,0.01291685959492297,0.01291724815116716
0.6958785805130218,0.01095780173510391,0.2603252014679853,0.010945723121658143,0.010947331153940214,0.010945362008290632
0.016981172752830995,0.017008723328379965,0.9150683190978309,0.016980081054438375,0.016981239854477224,0.016980463912042398
0.020928952907474433,0.020928726263462816,0.8953545208731619,0.02092965783407791,0.020929049024397864,0.02092909309742497
0.00859785163103812,0.008641170705314064,0.9569620207118341,0.008602964532049426,0.008598083965106201,0.008597908454658099
0.016788585641156904,0.016795248291721486,0.9160383395233562,0.016800143436367505,0.01678869331549018,0.016788989791907682
0.022801406563480925,0.022810513364322174,0.8859832825096929,0.02280150972062307,0.02280150449429887,0.022801783347582188
0.022470396157178215,0.022451587821298885,0.8877369454224813,0.022446208000356238,0.022447503860409987,0.02244735873827551
0.02702021128036737,0.02702057863444527,0.8648982979085332,0.027020244627365422,0.02702027399926599,0.02702039355002275
0.021695526345175586,0.021703586957570617,0.8915122784637683,0.021696678321211454,0.021696282658374276,0.0216956472538998
0.02529407841963639,0.025294276718050627,0.8735272789411375,0.025294025708871466,0.025296094286430402,0.025294245925873735
0.016728501273965194,0.016750294091612158,0.9162907490592661,0.016747166341844835,0.016730551323442717,0.016752737909868854
0.016393794329254596,0.01639535011759541,0.9180283453054233,0.01639431470108336,0.01639400674244237,0.016394188804200734
0.021278549822411782,0.021278468770178652,0.5120442299419973,0.02128502322280982,0.021297208886470066,0.4028165193561323
0.028424230540816643,0.028462886811753265,0.8578399512357785,0.028424223111349387,0.028424271716706986,0.028424436583595166
0.020522899654460462,0.020620359188062813,0.8972958090844544,0.020519521530536676,0.020521757439470063,0.020519653103015453
0.0319991143003074,0.0320320764880935,0.21232379444434607,0.659643234258845,0.03200254310275341,0.03199923740565474
0.03360935547438394,0.033641671185646184,0.4546515683354039,0.4108778770926574,0.03360947349929448,0.03361005441261425
0.01665898082947354,0.01666263011499271,0.9166464853680045,0.01670005604502368,0.01667221252848761,0.016659635114017874
0.023597381868957566,0.023595407674846962,0.8820199288209538,0.023595668449400135,0.023595800927641377,0.023595812258200097
0.022425425283144312,0.02243001758910038,0.8878678923088884,0.02242546097339276,0.022425511215917206,0.02242569262955701
0.024569825754239116,0.024591372615205796,0.8771289915250557,0.02456984547198203,0.02456991058062381,0.024570054052893538
0.025733335655952136,0.025741157173271963,0.8713252472894898,0.025733352039485506,0.025733392836257703,0.025733515005542877
0.0313845288162074,0.03141277905931378,0.2245881480282546,0.649842240546155,0.031387649264068486,0.0313846542860007
0.024638806349556484,0.0246430139329005,0.8768015371903861,0.024638821300270654,0.0246388594688511,0.024638961758035125
0.0190637873409262,0.019018383679965868,0.904857279987587,0.019090672573655616,0.018985207118088526,0.018984669299777008
0.018719717175085377,0.018720640440134575,0.9063999102281929,0.018719746210124958,0.018719830293270963,0.01872015565319117
0.02458888930284246,0.024559557786140253,0.8771767589148776,0.024570687868387047,0.024551889449917944,0.02455221667783472
0.022937885050073527,0.022943888468642763,0.8853076257942933,0.02293676158265267,0.02293681070329906,0.022937028401038565
0.02347253239499981,0.023499472843547246,0.8826093681069058,0.023472957934817185,0.023472999778041324,0.023472668941688625
0.016844836176538,0.016876616360913088,0.9157433175068271,0.016845309279249605,0.01684502559409377,0.016844895082378384
0.02689193336388308,0.026900463510154737,0.8654704876268917,0.026891942020298442,0.026953148778698952,0.026892024700073253
0.027041014628034186,0.027044828366019513,0.8647907621969538,0.027041036427585194,0.027041085771973762,0.02704127260943337
0.027003391855553317,0.027023682738258954,0.8649625870434074,0.027003372378482778,0.027003417456651444,0.02700354852764603
0.020193641588863442,0.020190466169536733,0.8990476318152268,0.020189847441864573,0.020191154547761877,0.020187258436746406
0.01714206989634763,0.017150375706537553,0.9142791438402876,0.017143221919252237,0.017142665847753553,0.01714252278982133
0.020935393176645764,0.020937489567067598,0.8953204879354193,0.0209353895954453,0.02093557707830604,0.020935662647116025
0.01654185826426406,0.016545998573495518,0.9172810159600422,0.016546857567830593,0.01654211734046736,0.016542152293900277
0.015804055875924504,0.01581374730320558,0.9209677949933607,0.01580392214038591,0.01580658038828849,0.015803899298834835
0.0140855732826319,0.014099947723463136,0.9295588923272954,0.014084986129446794,0.014085104848109008,0.014085495689053828
0.024672666831946043,0.024672874897734006,0.8766364666144414,0.024672593473129827,0.024672634606259448,0.024672763576489367
0.017277904738314667,0.01728723377088291,0.9135869432579926,0.017291665307682145,0.01727800061442669,0.017278252310700803
0.020708549025666028,0.020750169935937746,0.8964151545226272,0.020708570623223982,0.02070877487994328,0.020708781012601773
0.017568745640301926,0.017573112718271826,0.9121506926453209,0.017568716683042482,0.017569769013856082,0.017568963299206892
0.016257136938462535,0.01624942358623396,0.9185278487779259,0.01624708530379249,0.016474647851081284,0.01624385754250373
0.018709734499408544,0.01875989752821769,0.9064000424060349,0.018710502707413378,0.01870970574332717,0.01871011711559843
0.01608259213559786,0.016087987054168598,0.9195804722521154,0.016083044708554255,0.016082838429379,0.016083065420184877
0.017510057625991855,0.01751971665698568,0.9124392552303751,0.017510316249567864,0.01751040393674271,0.017510250300336806
0.02488830894764242,0.0248911869865039,0.8755555351486328,0.024888268710112474,0.02488830073290011,0.02488839947420822
0.015923660662069537,0.015926957691071282,0.9203784223335776,0.01592503718024146,0.015923006979766213,0.015922915153273928
0.027313473676911785,0.027322492521367835,0.8633592159460645,0.02731348084297541,0.027377790211922222,0.027313546800758263
0.01992284407057512,0.019934931734453612,0.9003740253227489,0.0199225923495517,0.019922894752957155,0.019922711769713365
0.01933830537640704,0.019342647071946155,0.9033036991672966,0.01933831624082042,0.019338398560370684,0.019338633583159074
0.03199646164294629,0.03199951109001249,0.8400142432218228,0.031996481613208574,0.031996552695897976,0.0319967497361118
0.028016252556082165,0.028026723901341526,0.8599080366153952,0.0280162549108043,0.02801630372389005,0.02801642829248676
0.012871009417017557,0.012910758694694166,0.9356221288842186,0.01286550043893375,0.012865134050618073,0.012865468514517846
0.015043977274001356,0.01504576404477401,0.924760085424614,0.015060516700218884,0.015045389499638155,0.01504426705675375
0.019437596254016056,0.019441692390334536,0.902805098795765,0.01943948693180325,0.019438234948163997,0.019437890679917098
0.018992932715867945,0.018992611227483046,0.9050352175683011,0.018992959511240068,0.018993021205868613,0.01899325777123929
0.024475845085269878,0.024488228915578766,0.8776088103109386,0.024475489643141703,0.024475700550116306,0.024475925494954785
0.019738888309562285,0.019743841469767476,0.9013028593090859,0.019738049822049762,0.019738096640971967,0.019738264448562665
0.027238490236934254,0.02731538821372865,0.8637279579144486,0.02723982618964091,0.027239649128368192,0.02723868831687937
0.01774188470839133,0.01774358105740027,0.9112890156248382,0.017741686847741543,0.017741813706734715,0.017742018054893845
0.5680538740516725,0.01843146084849669,0.3584708607800311,0.018348449805781885,0.01834764062296371,0.018347713891054038
0.024535753166893576,0.024540727079475494,0.8773159653572827,0.024535792641685233,0.024535817095742145,0.024535944658920752
0.025350414008944912,0.0253520909877149,0.8732417965485038,0.025351345538652644,0.025353680016307903,0.025350672899875762
0.020145084314802573,0.020157304426124595,0.8992556541642779,0.020150756058922997,0.020145872041893945,0.02014532899397791
0.8579699818010753,0.028013427984756714,0.029930038910904427,0.02805864589980866,0.028013886458266267,0.028014018945188648
0.016968396843442375,0.016968215291806334,0.9151571935665499,0.01696820160835966,0.01696915899078698,0.016968833699054827
0.030301525774830588,0.03055091122099382,0.8482427780795283,0.03030148157512395,0.030301537915071647,0.03030176543445165
0.018763039857252528,0.018764768033294188,0.9062047861936501,0.01875543194932538,0.018756285308193548,0.01875568865828427
0.021087455140679088,0.02108710640244215,0.8945667293098521,0.02108617649414574,0.021086211091953858,0.021086321560926907
0.02265036378299764,0.022650247734209178,0.8867481044686382,0.022650312232316436,0.022650374250327693,0.022650597531510937
0.028364133847513698,0.028371091886358828,0.8581710587141905,0.028365241204795076,0.02836417734255738,0.028364297004584278
0.016095634618730842,0.01609564962005602,0.9195223505622929,0.016095538592641276,0.016095333164287975,0.016095493441990873
0.01728884320345878,0.017297792388704936,0.9135462511405669,0.017288862181637873,0.01728896374793279,0.017289287337698786
0.021768105418795237,0.021767723199457557,0.8911589749359234,0.021768682767414782,0.021768180458771352,0.021768333219637552
0.019672846805664387,0.01967541030039694,0.901622328013518,0.019682788393619702,0.019673590698390406,0.019673035788410564
0.0199183999727295,0.019941482482605483,0.9003845473963947,0.019918416619701878,0.01991856517164452,0.019918588356923943
0.016996473935992792,0.01700589977552808,0.9150029616205229,0.01700107558108341,0.016996647683169847,0.016996941403703076
0.022141577483548263,0.02215387631092902,0.8892750974893371,0.022141596852451702,0.0221460546924155,0.022141797171318412
0.01780282147234263,0.017810496198108962,0.9109659965436157,0.017809440880686103,0.017808285233722354,0.01780295967152429
0.012035922619217177,0.012014274369130398,0.9399134315746398,0.01201287712694631,0.012011615080595959,0.012011879229470359
0.01451707083863386,0.014517002144472936,0.9274142143341727,0.014517135778569272,0.014517161769041994,0.014517415135109275
0.0285319496210233,0.028827144425943474,0.8570430695429871,0.028531985349861077,0.028533739376390834,0.028532111683794187
0.010880159150945075,0.010882934716049699,0.9455938043389904,0.010879902368383482,0.010882924617374829,0.010880274808256476
0.01897382238881204,0.01898708337238465,0.9051161848623375,0.018974783851740385,0.018973930246220374,0.01897419527850508
0.025909728536272783,0.025930517745888202,0.8704236983941791,0.02591654488966568,0.025909715448086356,0.02590979498590777
0.025403912929683078,0.025411900761418603,0.8729720792692057,0.025403934875611506,0.02540398589567136,0.025404186268409852
0.007349279195393641,0.00739544626487088,0.9632104278240451,0.007348985729926002,0.007349485805031978,0.007346375180732508
0.01796864133094327,0.017975197789882904,0.9101161476604903,0.017968622276095057,0.018002596303257516,0.017968794639330807
0.014047389606517972,0.014056734888040101,0.9297503079914786,0.014050518489550403,0.014047603874034887,0.014047445150377997
0.020944960679724844,0.020996879027945062,0.8952230016341703,0.02094492359749814,0.020944992373834702,0.020945242686826952
0.019105559640380958,0.019116400935430447,0.9044603682926361,0.019105728822138398,0.019106161204417587,0.01910578110499654
0.02349701509035915,0.023499990953360955,0.8825113301003591,0.023497254251137363,0.023497174921235132,0.023497234683548328
0.02704867437037513,0.027053149653398265,0.8647521209114164,0.027048993438897377,0.027048465916787827,0.027048595709125038
0.013648141462739943,0.013838590249218095,0.9315742378219868,0.013650071226677454,0.013644248322911284,0.013644710916466407
0.02054630557425442,0.020545661622907944,0.8972683995818999,0.020546345293837913,0.02054663762307626,0.020546650304023722
0.024497160136831002,0.02452589875529105,0.877484870630346,0.024497310765449094,0.024497538175988064,0.02449722153609486
0.0211622713488373,0.44145779799945895,0.4738842153163129,0.021163585893696955,0.021169566652557384,0.021162562789136453
0.014098988938096071,0.014181547062313766,0.929423706358304,0.01409838731776454,0.014098947258644334,0.01409842306487743
0.012021230606746171,0.012025569298618498,0.9398884321996953,0.012021327264041986,0.012021980088345485,0.012021460542552525
0.0184827353629846,0.0184958983889377,0.9075703862561288,0.018482754242327912,0.01848522869047734,0.018482997059143663
0.026575996436324762,0.02657821910840866,0.8671146789882224,0.0265784640919987,0.02657635338748791,0.02657628798755766
0.025755670865582125,0.025760058995742404,0.8712129601033979,0.025755677250179947,0.025759922931769513,0.02575570985332825
0.786019905495106,0.04165807029181337,0.04757931597510863,0.04157983819059029,0.04158462189123046,0.041578248156151285
0.02441554250779366,0.024415733490982618,0.8778844498746905,0.024452144629393116,0.02441652278844525,0.024415606708694856
0.016602118467702372,0.016610180839801043,0.9169808086351544,0.01660235308595293,0.016602134113843106,0.016602404857545935
0.02499429290605513,0.024994500012576814,0.8749880279159938,0.025033477634292343,0.02499534118060934,0.024994360350472613
0.025420125707757535,0.025425971983717523,0.8728940280692535,0.025419833099735164,0.025419900052227405,0.025420141087308775
0.02325294429211945,0.023273222496961864,0.8837142813831765,0.02325298741392198,0.023253328754626986,0.02325323565919314
0.031154717309786206,0.031144614551198154,0.8442648540872342,0.031145154489239928,0.03114522361675567,0.031145435945785956
0.02518586273395047,0.025186308027881247,0.8740703777533111,0.025185716940954443,0.025185774148156318,0.0251859603957466
0.024054911990568584,0.024061086924356958,0.8796880446855913,0.02408851972990831,0.02405353657570633,0.024053900093868433
0.017314028599275198,0.017339896624037676,0.9133841296294086,0.017316160293476324,0.017331497061877848,0.017314287791924426
0.014895817208173333,0.0150253766075332,0.9253940277701044,0.014893467972766371,0.014897750338181645,0.014893560103241077
0.025777651289866955,0.026419092743556107,0.8703129804652289,0.025776625658890603,0.0259366148374782,0.025777035004979385
0.019878808584493608,0.019902497817770416,0.9005811366027658,0.01987887305721233,0.019879291409255026,0.019879392528502883
0.028961282177065627,0.02896463926665004,0.8551841666111436,0.028961287988934624,0.028967327487733494,0.0289612964684725
0.016672896778531784,0.01669246771089703,0.9166103861501675,0.016676974124176975,0.01667371445034912,0.01667356078587764
0.023074613471108195,0.02308084960220101,0.8846113368537105,0.02307761377580903,0.02308073734544014,0.02307484895173102
0.02002394865068624,0.020022584844182362,0.8998372243789071,0.020067550977632204,0.020024120398342494,0.020024570750249614
0.022766046814011884,0.022778235760177765,0.8860013961571933,0.022764425429978186,0.022925262523745375,0.022764633314893496
0.7869485473943926,0.04154892297411763,0.047088093025979494,0.04147041151168021,0.041475213564540196,0.041468811529290106
0.01380900561492245,0.013833493310115125,0.9309201319040694,0.013818634149230197,0.013809701023503864,0.013809033998158905
0.0229399146565867,0.022946217749419774,0.5601852172001985,0.02293995987921754,0.022941496340250923,0.34804719417432656
0.016122040680213043,0.01612696209241002,0.9193844895217481,0.016122036406184523,0.016122149832567042,0.016122321466877157
0.01965330899534412,0.01965145233647275,0.9017388415086206,0.019651989225545154,0.019652166918330997,0.019652241015686384
0.01343263958288612,0.013472594759424354,0.932793912843933,0.013439305963631014,0.013431232161144873,0.013430314688980628
0.02282913732290606,0.022836178356134742,0.5588750178869455,0.022829182315484815,0.02283085272692406,0.3497996313916047
0.01482461775388087,0.014831664120549152,0.9258612721179283,0.01482859984797858,0.01482895284722109,0.014824893312442113
0.01634311815968992,0.01634320874317223,0.9182448757366543,0.016382059918074298,0.016344475215867606,0.016342262226541494
0.01989379925783433,0.01989463389850838,0.9005294600266214,0.019893832184604086,0.01989409166334279,0.019894182969088983
0.018995784757857855,0.019002427019302902,0.9050009657120507,0.01900662079494863,0.018997971239601907,0.01899623047623789
0.032388314117376305,0.03238748824563217,0.32297138988164675,0.547475717149621,0.032388415536556435,0.032388675069167344
0.023797760345617765,0.023979103516201496,0.4270905963030717,0.02380330594791224,0.4775309754073508,0.023798258479846034
0.021013794299240544,0.0210372829295332,0.8949106654254363,0.021012919784155933,0.021012636265135304,0.0210127012964987
0.02065030294818331,0.020672527027650434,0.89672920312795,0.020649475567296093,0.020649209571374134,0.020649281757545997
0.01083390596214997,0.010840145887670901,0.9458258685990875,0.010833234821817564,0.010833261179404342,0.010833583549869599
0.025389970891572813,0.025389524422453742,0.8730481465504908,0.02539012928733919,0.025392012926513552,0.025390215921629745
0.033124352625781846,0.03310739128375201,0.32631676483869254,0.5412327870680599,0.033111855728345005,0.03310684845536854
0.012786468415104816,0.012790535336800959,0.936062963012832,0.012786633658689296,0.012786712539602191,0.012786687036970737
0.022481537406986565,0.022488689355665115,0.5454401465605554,0.022481584707243797,0.022483290559280618,0.36462475141026846
0.026885032844369987,0.026888892373707722,0.8655706987033316,0.0268850519917918,0.02688509596046833,0.026885228126330624
0.018509750892052475,0.018516167687879198,0.9074212620212101,0.01853296834765806,0.018509828441825655,0.018510022609374444
0.013968633497310161,0.013987642650735935,0.9301370199341971,0.013968647929817841,0.013969152147578545,0.013968903840360198
0.01602402681837214,0.016025845001878952,0.9199003055849622,0.016017059869454744,0.01601731263440973,0.016015450090922128
0.019359287372520767,0.019360742070485777,0.9031964561382544,0.01936397153126113,0.019359965199077924,0.01935957768839989
0.020480348029679733,0.02048652440697251,0.897591408550209,0.02048037910192208,0.020480548510520582,0.020480791400696006
0.017860572554023534,0.0178718732699376,0.9104794823087821,0.018069093650046917,0.01785942641941545,0.017859551797794384
0.02865875234543022,0.028671690166696333,0.8566897399532556,0.028658758711769858,0.028662293446010515,0.028658765376837512
0.02434868514771977,0.024348525826782295,0.8782556602859461,0.02434870805814511,0.024349483488134205,0.02434893719327244
0.011706139372134355,0.01178836907557776,0.9413864474769948,0.011705904117666687,0.011706901160460982,0.011706238797165378
0.01787159138593846,0.017870512333467224,0.9106358151845068,0.017871105517481403,0.017879638408645173,0.01787133716996118
0.020497496700410803,0.020502397933677273,0.8975073279995729,0.02049764934662906,0.02049743837698914,0.02049768964272076
0.8109175518360314,0.0374330936773835,0.03960228734336281,0.03734780796998286,0.03735307837716902,0.037346180796070376
0.025600599226570125,0.02568168826851204,0.8719141302531598,0.025599750986891816,0.025605284766054715,0.025598546498811443
0.016836870848557683,0.01683558367512084,0.9158209837163991,0.01683442653635458,0.01683758384068097,0.016834551382887017
0.025006216934702317,0.0250278230699906,0.874946724252009,0.025006160524260225,0.025006747449665582,0.025006327769372175
0.017916385573731652,0.017903725954103764,0.9104750075516772,0.01790131024138858,0.017902931475253656,0.017900639203845138
0.024396962353407332,0.024422560855032104,0.02518191452336492,0.8771998072868816,0.02440205967983064,0.024396695301483272
0.019812139340629496,0.019851440872015503,0.9008966216115699,0.01981215666799927,0.019815303584163318,0.01981233792362256
0.030296604782440957,0.030296008589846865,0.8485204774342877,0.030295530960992505,0.030295614922499776,0.030295763309932208
0.02499821504076097,0.025016454365906087,0.874991681683453,0.024997774543189043,0.024997834681331405,0.024998039685359644
0.01332977987151627,0.013346465244385841,0.9333340836122185,0.013329662338911077,0.013330213776634866,0.013329795156333578
0.018215475771303107,0.01821800905828151,0.9089161663013574,0.01821598727618844,0.01821869929064739,0.01821566230222227
0.024529914089788444,0.024590608354945694,0.8772902426771383,0.02452998123304249,0.0245294899901945,0.02452976365489063
0.029212238094832792,0.029215470872005392,0.853934021264238,0.029213499440692903,0.02921230486126213,0.029212465466969015
0.020644750014387047,0.020658981031098388,0.8967618759613043,0.02064475334897408,0.02064477575067341,0.02064486389356261
0.0257692494280375,0.02577703440492745,0.8711452376563201,0.025769093474737447,0.0257700751532776,0.02576930988269985
0.021136407540641305,0.021140688958542417,0.8943468042095358,0.021125821237872648,0.021125189622273294,0.021125088431134496
0.7749321174042765,0.04243759568028835,0.055708240929779135,0.04230667310790301,0.04230958006891494,0.04230579280883813
0.016168816347265365,0.016177062430286417,0.9191327651880157,0.01618454380936401,0.016168328841201743,0.016168483383866856
0.8129468121313088,0.03669822783986424,0.04047812729313527,0.03662453205953023,0.036629098121392714,0.036623202554768836
0.015832713262642763,0.01583957767906088,0.9208207085284782,0.015841196614495366,0.0158327938917071,0.015833010023615774
0.021740769917113163,0.021742912591891025,0.8912934800412419,0.02174079212347358,0.02174090751885703,0.02174113780742319
0.01729612571406121,0.017297619360625863,0.913514962241066,0.017298308571178783,0.017296362356393178,0.017296621756675
0.7888007462266092,0.04070232470105528,0.048745103311034016,0.04058226965512583,0.04058959026740982,0.0405799658387659
0.02392256096544587,0.02395985520028672,0.8803492599488562,0.02392298441963444,0.023922592700864897,0.02392274676491187
0.02368104303913084,0.02375060539845219,0.8815039049644317,0.023684992924345973,0.02369768608175421,0.023681767591885203
0.016138931959373045,0.016141558552850547,0.9193017900773637,0.016138980969094868,0.016139122823085213,0.016139615618232673
0.012166123180015113,0.012214176598291526,0.9391215458942951,0.012169068915527579,0.012164453388761135,0.012164632023109606
0.019925275531830943,0.019937900936756903,0.9003600112321907,0.01992527841719655,0.01992623305352936,0.01992530082849572
0.02957553485186079,0.029579314178551457,0.8521169153608804,0.02957550331947553,0.029577173236404637,0.02957555905282721
0.02445154152440119,0.024476760812634456,0.025032355940791985,0.8771315974166193,0.024456519957117683,0.024451224348435427
