P(topic 1),P(topic 2),P(topic 3),P(topic 4),P(topic 5),P(topic 6),P(topic 7),P(topic 8)
0.029426992361717235,0.02942699174958723,0.029449360971359553,0.029426992438328956,0.02942699217639094,0.793988648136496,0.029426992225180613,0.02942702994093946
0.03884516519538779,0.03884516478870171,0.03886308226414619,0.03884516524845438,0.0388451650726611,0.7280658172982164,0.03884516510563431,0.03884527502679808
0.035119211707140524,0.03511920816657751,0.0351400114057701,0.03511921215402344,0.0351192106365029,0.7541446844093931,0.035119210922850204,0.03511925059774228
0.04437061387360654,0.044370613793277315,0.689224255065258,0.0443706138840669,0.044370613848833944,0.04455199000188686,0.04437061385746519,0.04437068567560517
0.03529475702764652,0.03529475501437182,0.21833534703664545,0.03529475728349892,0.03529475641517673,0.5698960635817786,0.0352947565788237,0.03529480706205834
0.04038439619302993,0.5441830272539406,0.04053646160011909,0.0403843962580583,0.040384396042399184,0.21335801600912999,0.04038439607944586,0.04038491056387708
0.032079899523379675,0.032079897954982346,0.4889958185845717,0.032079899723247915,0.032079899049017944,0.3185247714065516,0.032079899176003186,0.032079914582245656
0.02974749206217444,0.029747490938074488,0.02975546874040548,0.029747491638258215,0.029747491371078138,0.7917595575232717,0.029747491421070468,0.029747516305667153
0.025800484265991287,0.025800480906739323,0.3105401633802456,0.02580048468585503,0.02580048324832843,0.5346569278121581,0.02580048352742485,0.02580049217325734
0.011589053983303108,0.011589030420278304,0.01164400326702854,0.011592679060877426,0.011589046828332583,0.9188180721317947,0.011589048740126692,0.011589065568258564
0.022921481240425992,0.022921479784775014,0.5436611334863078,0.02292148142652749,0.022921480801713662,0.3188099787261171,0.02292148091759751,0.022921483616535336
0.011914690039164268,0.011914686741749341,0.011917141885820354,0.011914690457306799,0.011914689045247003,0.9165947236089176,0.011914689309921404,0.011914688911873195
0.04918979388298654,0.04918979379140512,0.6555838143918551,0.04918979389420746,0.049189793854165095,0.04927733293512831,0.049189793861760506,0.04918988338849172
0.01439481402039663,0.014394808301832802,0.014396047567679454,0.014394814724697754,0.014394812285189058,0.899235078302974,0.0143948127412721,0.014394812055958186
0.05857016195029848,0.5221663393435706,0.12615845382255322,0.05857016197542446,0.058570161890563396,0.05881770795591666,0.05857016190857591,0.0585768511530973
0.06250000011851141,0.06250000011746008,0.5624572256603423,0.0625000001188531,0.06250000011792116,0.06254135004315643,0.06250000011852364,0.06250142370523201
0.06250000011851141,0.06250000011746008,0.5624572256603423,0.0625000001188531,0.06250000011792116,0.06254135004315643,0.06250000011852364,0.06250142370523201
0.05880128648812981,0.058801284618919945,0.058877080015730665,0.05880128672408155,0.058801285922933065,0.5883145716600591,0.058801286074266046,0.05880191849587979
0.04111403279969626,0.041114032675347925,0.04117403084260396,0.04111403281600371,0.04111403276088129,0.7121416167275723,0.04111403277145126,0.041114188606443273
0.041487411122503086,0.041487411063591106,0.7094155974992716,0.0414874111289807,0.04148741110395889,0.04165988840823129,0.041487411110363664,0.041487458563099655
0.017795082679928773,0.01779508166257054,0.01780720129507561,0.017795082807612262,0.01779508237222992,0.8754223043967638,0.017795082454005812,0.017795082331813185
0.013266976458058624,0.013266971358092974,0.01327162272930657,0.013266977116892084,0.013266974890358775,0.9071265274335849,0.01326697530226928,0.013266974711436962
0.05525011297188514,0.05525011296912981,0.6132184179261462,0.055250112972237954,0.055250112971297255,0.05528061703886455,0.055250112971270526,0.055250400179168636
0.04944184037891965,0.04944184033040059,0.6538305168641243,0.0494418403788797,0.049441840360274665,0.04951833056440989,0.049441840393246436,0.049441950729744694
0.04915258966819268,0.04915258965276785,0.6559093168002023,0.04915258967015184,0.04915258966351105,0.04917505120400045,0.049152589665121524,0.04915268367605221
0.016543710066814314,0.016543707669360853,0.016546862910179597,0.016543710369320827,0.016543709342655893,0.8841908808543496,0.016543709535548498,0.016543709251770268
0.05707237511723765,0.05707237509822468,0.6004440819854919,0.05707237511988373,0.05707237511398045,0.057121448376505166,0.0570723751126875,0.05707259407598887
0.03319564452943272,0.033195640412643695,0.6617798281918934,0.03319564504674945,0.03319564328399348,0.13904630732698853,0.03319564398539495,0.0331956472229037
0.018667564212178852,0.01866755996999448,0.0186701959987636,0.01866756474800355,0.01866756293086248,0.8693244261026908,0.018667563274605913,0.01866756276290023
0.030890833512491972,0.030890830965487455,0.03090369180599032,0.03089083383379777,0.030890832742255788,0.7837512785188159,0.030890832949364292,0.0308908656717967
0.05683366546246077,0.05683366540540389,0.05697392801735434,0.05683366546983063,0.05683366544627688,0.6020231415343974,0.05683366545110176,0.05683460321317433
0.012350951582049722,0.012350947686616839,0.012429609368890825,0.01235095206660986,0.012350950399434533,0.9134646879353198,0.012350950713470378,0.012350950247608048
0.029133428925561693,0.029133427998254136,0.27379087137804725,0.029133429046179344,0.029133428646342573,0.5514085186055548,0.029133428719319496,0.029133466680740693
0.011356892857706824,0.011356883273234038,0.011374404994772488,0.011356894066632582,0.011356889965638385,0.9204842545036798,0.011356890733297861,0.011356889605038204
0.033664416403335375,0.03366441305819156,0.43237480880677615,0.033664416825360366,0.03366441539195498,0.3656386846443495,0.03366441566246926,0.033664429207562845
0.041802562248209184,0.041802561851192334,0.4600785632023159,0.04180256231325626,0.04180256212671046,0.2891060047787932,0.04180256215920115,0.041802621320321455
0.028214395369741133,0.028214394962118926,0.02824452557888786,0.028214395425971837,0.028214395247629233,0.8024690777133774,0.02821439527738854,0.028214420424885006
0.058450910473315694,0.05845091012848443,0.590801633181425,0.05845091051685148,0.05845091036903863,0.05849273746395513,0.05845091039697497,0.05845107746995469
0.026630053515945322,0.02663005275479686,0.026652539279169878,0.02663005361244559,0.026630053284517074,0.8135670912629147,0.026630053348698213,0.026630102941512482
0.06250000011851141,0.06250000011746008,0.5624572256603423,0.0625000001188531,0.06250000011792116,0.06254135004315643,0.06250000011852364,0.06250142370523201
0.04094938806868918,0.04094938789236439,0.5276308163692802,0.040949388089361674,0.04094938801420924,0.22667280386814984,0.04094938803104279,0.04094943966690259
0.02538327697127441,0.02538327558625497,0.025403163642364154,0.025383277177792322,0.025383276552490786,0.8222971598270478,0.025383276664151216,0.02538329357862441
0.023555801859175187,0.023555800975417044,0.0811717833172843,0.023555801510624565,0.023555801348296962,0.777493379656705,0.023555801345310535,0.023555829987186364
0.034926473168866656,0.03492647249905081,0.03497473016661064,0.03492647325357678,0.03492647296735946,0.755466359421828,0.03492647302039894,0.03492654550230865
0.018086298045910002,0.018086295398960308,0.018086683285880683,0.018086298378373975,0.018086297248345793,0.873395529413299,0.018086297457165633,0.0180863007720647
0.036205788029160496,0.036205787938070694,0.03630478457889875,0.03620578804426757,0.03620578799850653,0.7464603932636718,0.03620578800671504,0.036205882140709154
0.013559940727567284,0.013559937389418884,0.013567135915979828,0.013559941143878979,0.013559939781304323,0.9050732255319527,0.013559939964574077,0.01355993954532387
0.02346977352085451,0.023469771903201025,0.6051127730321907,0.023469773725207577,0.02346977302912894,0.25406858501747265,0.02346977316091651,0.02346977661102807
0.057217438182560684,0.05721743817797864,0.5994197950145765,0.05721743818364526,0.05721743818095649,0.05727536210784774,0.057217438181447436,0.05721765197098729
0.04468061348422503,0.04468061340561402,0.04471637381376091,0.044680613486161,0.044680613456025864,0.687199720099494,0.04468061346249182,0.04468083879222728
0.024065854492875377,0.024065852509159092,0.024067721580343742,0.024065854745335263,0.024065853893497004,0.831537147234572,0.024065854053938858,0.02406586149027864
0.04445019695391589,0.044450196758797626,0.44983268747615973,0.04445019719105364,0.044450196849424625,0.2834660573450038,0.04445019687739648,0.04445027054824824
0.01377461141509777,0.013774606088704953,0.013775155801383566,0.01377461208788184,0.013774609804209508,0.9035771837580175,0.013774610235485976,0.013774610809218733
0.011877649388334664,0.01187764482981838,0.011884032983441315,0.011877649962990804,0.011877648011049008,0.916850078611048,0.011877648379585772,0.011877647833732026
0.03138535139411526,0.03138535087161529,0.7070837330161528,0.03138535145466907,0.03138535123239334,0.10460414829735451,0.03138535127431038,0.03138536245938927
0.0381544206717819,0.0381544205921608,0.038235967662130166,0.0381544206725396,0.03815442064492154,0.7328373753981011,0.03815442064910972,0.03815455370925519
0.015536025905929505,0.015536022456555418,0.015539625148802656,0.015536026340769636,0.015536024862766356,0.8912442227595886,0.015536025142312728,0.015536027383275143
0.04635650791995768,0.04635650714058425,0.04638564525911196,0.046356507951794156,0.046356507633317216,0.6754752469068919,0.046356507730474505,0.046356569457868514
0.057925555701717306,0.05792555566571146,0.5945081979771086,0.057925555706288046,0.05792555569079669,0.05793828084422714,0.057925555693775346,0.05792574272037545
0.027335750184300803,0.027335749763663732,0.5519020653829179,0.027335750322725443,0.02733575005900634,0.28408342579840806,0.02733575009024005,0.027335758398737673
0.014193441877614706,0.014193440582527297,0.014196918605600045,0.01419344204970065,0.014193441642007637,0.900642429519632,0.014193442136780655,0.014193443586136868
0.06250000011851141,0.06250000011746008,0.5624572256603423,0.0625000001188531,0.06250000011792116,0.06254135004315643,0.06250000011852364,0.06250142370523201
0.0556740912809157,0.055674091276330884,0.6102484041096783,0.05567409128174957,0.055674091279381686,0.055706777216926504,0.05567409128034017,0.055674362274677126
0.04976875826381269,0.04976875812891531,0.049819278426211616,0.04976875828190052,0.049768758220530986,0.6515678393151325,0.049768758232208686,0.04976909113128784
0.020498778679043678,0.020498777934719787,0.02050397010059404,0.02049877878140714,0.02049877843459986,0.8565033591686319,0.02049877849909162,0.02049877840191217
0.0283503890262614,0.028350388796739644,0.028405697842005848,0.02835038905615187,0.028350388950617627,0.8014919552867492,0.028350388970353267,0.02835040207112119
0.034676105511277255,0.034676104999967615,0.034695067859418185,0.034676105572706895,0.03467610535597646,0.7572482372844049,0.03467610539667777,0.0346761680195709
0.02896272507323192,0.028962723326433185,0.1314364154325356,0.028962725307829486,0.02896272454312648,0.6947871840430154,0.028962724685032925,0.02896277758879502
0.03155292811429542,0.03155292742670848,0.031571614339267966,0.031552928201226994,0.03155292790592201,0.779110772542546,0.03155292796164264,0.03155297350839057
0.06250000011851141,0.06250000011746008,0.5624572256603423,0.0625000001188531,0.06250000011792116,0.06254135004315643,0.06250000011852364,0.06250142370523201
0.011267812710869853,0.01126780425531077,0.011268073287488457,0.011267813777090447,0.011267810380523385,0.9211250641282056,0.011267810844978505,0.01126781061553297
0.034569877568830246,0.034431649666426235,0.4898645001183287,0.034431650977683,0.03443165047517911,0.3034073513668566,0.03443165057859376,0.03443166924810223
0.5276597562358488,0.059175391572394605,0.11705369537355177,0.0591753922903049,0.05917539201497674,0.05940186782176819,0.059175392069232065,0.059183112621922836
0.04994250971801341,0.04994250962159241,0.6503655646213952,0.04994250973227296,0.04994250967493866,0.049979303837798736,0.049942509685777306,0.04994258310821154
0.028350187668403203,0.028350185186054557,0.028370060565401194,0.02835018798162123,0.028350187270895166,0.8015287925796406,0.028350187168172492,0.028350211579811588
0.01401794946831913,0.014017933403120087,0.014017684156640231,0.01401795149509866,0.014017964540363491,0.9018746270028942,0.014017945909728624,0.014017944023835431
0.0495784850351808,0.04957848420595024,0.049675709313697324,0.04957848513995935,0.04957848478423992,0.6528527969893331,0.04957848494232881,0.04957906958931049
0.018919909369858382,0.018919902819266428,0.06099258218599213,0.018919910191898794,0.018919907380285303,0.825487970420627,0.018919907916129627,0.018919909715942252
0.04981462270480815,0.04981462266203423,0.6511911805343236,0.04981462270987589,0.04981462269131134,0.04992097445667595,0.049814622694857015,0.04981473154611393
0.011842114137661978,0.011842109647808833,0.011843340469507758,0.011842114693127797,0.011842112774095168,0.9171039817522396,0.01184211313464271,0.011842113390916075
0.03513845990623623,0.0351384586269964,0.4242740811143577,0.03513846006752683,0.0351384595193973,0.3648951323975972,0.03513845962312911,0.03513848874475931
0.0451157947927939,0.045115794608382456,0.684134035376781,0.04511579481421199,0.045115794740678325,0.04517114778944676,0.045115794750206765,0.04511584312749875
0.014215994698869012,0.014215977606515894,0.014219806506086292,0.014215996855288338,0.014243289883478383,0.9004569546694663,0.014215990925772966,0.014215988854522962
0.027035820459055605,0.027035817874148098,0.02703917324580734,0.02703582078729135,0.027035819677751257,0.8107458926005071,0.02703581988661277,0.027035835468826652
0.036504516501172556,0.03650451603693179,0.2229186979995931,0.03650451649982065,0.036504516323455506,0.5580541477042272,0.03650451635698636,0.03650457257781278
0.03520130882057024,0.0352013086674046,0.03522624881072944,0.03520130884054843,0.035201308770856074,0.7535658562594431,0.035201308784015596,0.03520135104643262
0.03464717843248643,0.03464717644972808,0.03466662648603909,0.034647178681829524,0.034647177832603744,0.7574502486506601,0.034647177993037584,0.03464723547361536
0.022856330901703418,0.02285632886807107,0.02287336891815138,0.02285633115350226,0.022856330272937316,0.8399886381036665,0.02285633043878739,0.02285634134318071
0.03570300656158133,0.03570300446537981,0.035713757043195495,0.03570300682541734,0.035703005927320786,0.750068164357968,0.03570300609687864,0.03570304872225864
0.029004360326440326,0.02900435750203808,0.2672684809592676,0.029004360682624974,0.029004359472614257,0.5587053478533199,0.029004359700798298,0.029004373502896526
0.044536049339024594,0.04453604928694311,0.0446269449563271,0.044536049344241706,0.044536049321837134,0.6881564716714317,0.04453604932588719,0.04453633675430751
0.02249825873891552,0.02249825825260038,0.022504241995341838,0.02249825879703903,0.02249825859266781,0.842506195365792,0.022498258629107388,0.022498269628536058
0.01556167243285343,0.015561667514486718,0.015570908231784123,0.01556167307076397,0.015561670965233395,0.8910590626805083,0.015561671337879043,0.015561673766491015
0.036622557003680146,0.036622555704802884,0.03664514190564026,0.036622557171424874,0.03662255661084945,0.7436194398965262,0.03662255671599616,0.03662263499107999
0.04487728825180983,0.04487728798610637,0.514380150074283,0.04487728828573288,0.044877288170557944,0.2163560535628911,0.04487728819230528,0.04487735547631355
0.013501034794657503,0.013501031605513145,0.013502306504630203,0.013501035199442747,0.013501033824066349,0.9054914902710159,0.013501034083447052,0.013501033717226985
0.04633222427114617,0.0463322224069734,0.046386718047762676,0.04633222450522564,0.04633222370449664,0.675619733157934,0.04633222385562574,0.04633243005083569
0.04471458587802406,0.044714585597820405,0.04501307284460666,0.04471458591359885,0.04471458579272574,0.6866992033862435,0.044714585862726475,0.044714794724254145
0.01110132290719093,0.011101315360427749,0.02653757923547977,0.011101323892300573,0.011101319063106529,0.9068544992741676,0.011101319933983214,0.011101320333343639
0.046720371145031754,0.04672037085122776,0.6729336069495034,0.04672037118259511,0.04672037105622244,0.046744109167687155,0.04672037108053361,0.04672042856719874
0.016058727124075373,0.016058711317615586,0.016058304999427512,0.016058729116278463,0.016058722344138056,0.8875893583881058,0.016058723684016927,0.01605872302634237
0.014634515921169763,0.014634514853026113,0.0146384038324697,0.014634516056591235,0.014634515597248411,0.8975545025005384,0.014634515683834969,0.014634515555121463
0.024147989886445825,0.024147989738160257,0.02419229069843513,0.024147989900514803,0.024147989836504746,0.8309197518707655,0.024147989848110816,0.024148008221062844
0.03807519100806764,0.038075190883030546,0.038215097548842954,0.03807519101153635,0.03807519096309098,0.7333336390675742,0.03807519097020675,0.03807530854765071
0.01646690663923761,0.016466893894247176,0.016466692625624918,0.016466908270802907,0.016466902735309066,0.884731887301275,0.01646690377702919,0.016466904756474113
0.03632083587270738,0.03632083556563013,0.03639415974772634,0.03632083592231696,0.03632083584699746,0.7456807392999362,0.03632083580409999,0.03632092194058549
0.05625082274238538,0.05625082273819398,0.6062208558440118,0.05625082274281298,0.05625082274134351,0.056273958444559936,0.056250822741720816,0.056251072004971606
0.05707237511723765,0.05707237509822468,0.6004440819854919,0.05707237511988373,0.05707237511398045,0.057121448376505166,0.0570723751126875,0.05707259407598887
0.042005778839549195,0.04200577780047436,0.24118287319719295,0.042005778970898626,0.04200577852531765,0.29179073156371427,0.042005778609247306,0.2569975024936058
0.03892540045003351,0.03892540023237263,0.03904580629985261,0.0389254004774384,0.03892540038442828,0.7274016787839974,0.03892540040246179,0.03892551296941544
0.0573942185607001,0.057394218550016224,0.5982264791548347,0.057394218562301896,0.05739421855697247,0.05740800253506097,0.05739421856211476,0.05739442551799876
0.04159520564958144,0.04159520543097947,0.7088231357872017,0.04159520567718048,0.041595205583463905,0.04160560398028853,0.041595205601644376,0.04159523228966013
0.0573942185607001,0.057394218550016224,0.5982264791548347,0.057394218562301896,0.05739421855697247,0.05740800253506097,0.05739421856211476,0.05739442551799876
0.050427649599874586,0.050427649213918097,0.050574786990189566,0.050427649648872815,0.050427649483126204,0.6468589639415807,0.05042764951537481,0.05042800160706307
0.021470240287391532,0.021470233991510296,0.02147450666738198,0.02147024108193352,0.021470239128000276,0.8497040552880171,0.021470238892822686,0.02147024466294278
0.026828351649744172,0.026828351496875156,0.02683680976504786,0.026828351669119135,0.026828351603490355,0.8121930696412951,0.026828351621352855,0.026828362553075455
0.03841524746747448,0.03841524618765528,0.6320365973424044,0.038415247632010686,0.03841524707175989,0.1374718970950121,0.0384152471928372,0.03841527001084613
0.015633276707990355,0.015633271078851936,0.015635631975282335,0.015633277417848947,0.015633275007512888,0.890564717564372,0.015633275463583833,0.015633274784557654
0.009718892980289068,0.009718873526119599,0.009719617883498396,0.009720803300917664,0.009718887094429363,0.9319651502083499,0.00971888867662288,0.009718886329773264
0.02025333593868553,0.02025333429492078,0.020257960714464524,0.02025333614573821,0.02025333544167126,0.858222019317934,0.020253335603982802,0.020253342542602887
0.05079758697665839,0.05079758676263771,0.6444092020796677,0.05079758700367429,0.050797586911943075,0.050805198854253046,0.05079758692953115,0.050797664481634586
0.059175620836065944,0.05917561778200863,0.05924396544816446,0.05917562122151306,0.059175619912693905,0.585701741750167,0.05917562015978452,0.05917619288960255
0.016482949204016422,0.016482946455657482,0.06449929438755449,0.01648294954816179,0.016482948367671998,0.83660301335324,0.01648294859304529,0.01648295009065248
0.029390555248520942,0.029390554887651972,0.029428051742417947,0.029390555294113378,0.029390555139280707,0.7942285855081801,0.029390555241088478,0.029390586938746452
0.02868330601081879,0.028683305209172418,0.028702139706117114,0.02868330611115218,0.02868330576785178,0.7991979963456673,0.028683305832722272,0.028683335016498113
0.010824183516835536,0.010824178271417928,0.010825383817513003,0.010824184167772796,0.010824181923505054,0.9242295242378533,0.010824182346774281,0.010824181718327937
0.025784845736046343,0.025784843880448934,0.02579561527009626,0.025784845970547036,0.025784845174282395,0.8194952957624728,0.025784845325019262,0.025784862881087
0.04119421737670027,0.04119421725687283,0.0413332753535768,0.04119421739572958,0.041194217330933425,0.7115012679951268,0.04119421734447127,0.04119436994658904
0.019375103025575435,0.019375101701957914,0.050482863228290195,0.01937510256724667,0.0193751022369195,0.8332665161811288,0.01937510229954109,0.019375108759340544
0.044756286723937166,0.044756284394842194,0.044774768940254145,0.04475628701784656,0.044756286019806336,0.686687365412683,0.04475628620813962,0.04475643528249087
0.025447183953286465,0.025447180291735854,0.025449035037810087,0.02544718441534183,0.02544718285245828,0.8218678507643167,0.025447183142504475,0.025447199542546466
0.036599047426808445,0.03659904653939162,0.036602842915765994,0.03659904776567442,0.03659904715624103,0.7438028414613648,0.03659904722779341,0.03659907950696031
0.013982032559896084,0.01408990901824294,0.013982329715755016,0.01398203479823305,0.013982029714234104,0.9020176081688632,0.013982028630635543,0.01398202739414002
0.027275491031973916,0.02727548857467139,0.027311330458207234,0.027275491341197604,0.02727549028806843,0.40379743335653107,0.027275490486765537,0.43251378446258465
0.026193300018027454,0.02619329917179045,0.026210292537822515,0.026193300112294392,0.026193299754619565,0.8166298870030112,0.026193299823525446,0.026193321578908933
0.02967022406612145,0.029670220894955017,0.029677804458969816,0.029670224467122575,0.029670223105564122,0.79230082674896,0.02967022336253245,0.029670252895774695
0.044342155187017916,0.04434215506552004,0.04452128650691593,0.04434215517451622,0.044342155138733005,0.6894255318111419,0.044342155141385835,0.04434240597476915
0.023019785636079374,0.023019785375377754,0.5955745974601925,0.023019785662989626,0.023019785548730656,0.2663066843727028,0.023019785568714497,0.023019790375212915
0.03201502028062946,0.0320150200720104,0.032093682835908376,0.032015020306678056,0.0320150202216177,0.7758160965126726,0.032015020237638116,0.03201511953284521
0.010129082012621034,0.010129071149892099,0.010131095968966873,0.010129083383499821,0.010129078726695186,0.9290944304186176,0.010129079605697696,0.010129078734009603
0.013134716020362954,0.013134712461748448,0.013137755930226345,0.01313471652219054,0.013134714943241615,0.9080539540728882,0.013134715244439519,0.013134714804902314
0.023680027760167865,0.023680027054425967,0.6151315720263183,0.023680027851027765,0.023680027547607795,0.242788258167641,0.02368002760099154,0.023680031991819724
0.032829309805353604,0.03282930959714951,0.03287043489072585,0.03282930983243358,0.0328293097383431,0.7701536534797908,0.0328293097848985,0.032829362871305084
0.02757474981858752,0.027574749834574558,0.3676434512433166,0.027574749887854362,0.027574749649705004,0.46690803746464965,0.027574749694588133,0.027574762406724088
0.014902295671492776,0.014902294201774316,0.014906085506233303,0.014902295856752958,0.014902295232792037,0.8956801405022035,0.014902295345977588,0.014902297682773484
0.031644908464668726,0.03164490772839478,0.031670032814748506,0.031644908552089804,0.03164490823908342,0.7784604723379871,0.03164490829730519,0.03164495356572243
0.02953598306949138,0.029535982773551184,0.029539967877810394,0.029535983102905023,0.029535983021330973,0.7932441039529015,0.029535983000477016,0.029536013201532534
0.06250000011851141,0.06250000011746008,0.5624572256603423,0.0625000001188531,0.06250000011792116,0.06254135004315643,0.06250000011852364,0.06250142370523201
0.0267276361856302,0.026727633805193208,0.026746971471077546,0.02672763648586015,0.02672763546661089,0.8128871962804826,0.02672763566293991,0.026727654642205598
0.4594324608171786,0.031212049779211024,0.03133329037448821,0.031212052027171408,0.031212051171730582,0.35317394885794384,0.03121205134249302,0.031212095629783287
0.03436900827102146,0.03436900786399144,0.22996155728429682,0.03436900832249088,0.034369008147851335,0.5638243492444064,0.03436900818195311,0.03436905268398856
0.012149417761404569,0.012149415956500566,0.012150445711350823,0.01214941797370096,0.012149417212002446,0.9149530509001664,0.01214941734846147,0.01214941713641269
0.05129052261720239,0.051290522014169206,0.6409593898095511,0.05129052269330397,0.051290522434886195,0.05129740138644747,0.05129052248390882,0.051290596560530734
0.02863267268928668,0.0286326707152178,0.3652825063119063,0.028632672973551883,0.028632672092124535,0.4629214476999442,0.028632672251723557,0.02863268526624502
0.013748444560615941,0.013748440288077155,0.039756913369229444,0.013748445139225915,0.013748443267352025,0.87775242498758,0.013748443614654125,0.013748444773265348
0.033117039277337175,0.0331170382719705,0.03313299326396268,0.03311703940437367,0.0331170389728543,0.7681647198296949,0.03311703905427353,0.03311709192553323
0.0270803700540722,0.027080369212817625,0.6425439593141701,0.027080370160223202,0.027080370024035006,0.1949738153115678,0.027080369867873093,0.02708037605524094
0.019409036036010296,0.019409034972461155,0.184966268177771,0.019409036166701175,0.019409035712334436,0.6985795147736146,0.019409035797952043,0.019409038363155336
0.028278826079289075,0.028278825879074536,0.3097417019157243,0.028278826104769995,0.028278826018010725,0.5205853237503956,0.028278826033868144,0.028278844218867623
0.012707214915229827,0.012707211546261532,0.04869163253675641,0.012707215339980524,0.012707213896960496,0.8750650838310996,0.012707214169382088,0.012707213764329605
0.040882138838147807,0.04088213822450813,0.040896598618809094,0.04088213891562978,0.04088213865253396,0.7138104518156061,0.040882138702216166,0.040882256232548965
0.03287670396349976,0.03287670367802925,0.03292012128991641,0.03287670399975837,0.032876703877351955,0.7698196002153432,0.03287670391875825,0.032876759057342796
0.02926373911535048,0.02926373882195986,0.02933037026437718,0.029263739153162178,0.029263739027132477,0.7950871633110124,0.02926373904911487,0.029263771257890633
0.015931636942841627,0.015931626958397206,0.015933525658759103,0.015931638131824796,0.01593163388143153,0.8884766702508757,0.015931634686175988,0.01593163348969406
0.04101638300357428,0.04101638016135313,0.34248265828839397,0.04101638336226699,0.04101638214430746,0.4114189369066996,0.04101638237409224,0.04101649375931222
0.03034940901667538,0.030349408305625342,0.3906211583498981,0.030349409106816657,0.030349408800705854,0.4272823522085007,0.030349408858522015,0.03034944535325583
0.035544060876836876,0.035544060801187244,0.37912277705319736,0.035544060887061135,0.03554406085288703,0.40761281659004195,0.03554406086146993,0.03554410207731854
0.04399180031197167,0.04399180027232259,0.6920006352208253,0.04399180031320531,0.04399180029763855,0.0440485059097878,0.043991800315947086,0.04399185735830169
0.03061036611048738,0.03061036436978734,0.3365227813812208,0.030610366335488488,0.030610365584585113,0.4798150063932512,0.030610365763455088,0.030610384061724758
0.03926822698378631,0.6376740396072458,0.12660462384867424,0.03926822714987767,0.0392682265886659,0.03938000284175495,0.039268226694069146,0.03926842628592613
0.05001353288352578,0.05001353276209509,0.6498841024054618,0.05001353289885951,0.050013532846799796,0.05003461666728309,0.050013532856926314,0.05001361667904859
0.026535327340201684,0.02653532658682419,0.026566090816709197,0.02653532743467045,0.026535327112044125,0.814221925652495,0.02653532717281965,0.02653534788423584
0.015174211290838954,0.015174202913061555,0.015175343765357785,0.015174211759394422,0.015174211053336169,0.893779401987903,0.015174209028020214,0.015174208202087987
0.02249042394146411,0.022490421431378825,0.022494195311822028,0.022490424261303297,0.022490423170370758,0.8425632552477857,0.022490423375098652,0.02249043326077643
0.0581646434658959,0.05816464321927364,0.05825340958732912,0.05816464350006624,0.05816464339120004,0.5927579975663266,0.058164643411402796,0.05816537585850564
0.04516937646970318,0.04516937630124394,0.04521284408084707,0.04516937648962262,0.04516937641204357,0.6837706608275991,0.04516937642679473,0.04516961299214578
0.03664953450366465,0.03664953359596294,0.34835575671585695,0.19719305814241933,0.03664953423260313,0.2712034693530829,0.03664953430169749,0.03664957915471262
0.04214856805999842,0.042148565674412476,0.04222361609262275,0.04214856836101393,0.04214856733894192,0.7048848564921351,0.04214856753165911,0.042148690449216326
0.05811241820443886,0.05811241790709945,0.05820228146556286,0.05811241824206648,0.05811241811440916,0.5931224692179322,0.05811241813871483,0.058113158709776354
0.044208100456626896,0.044208100276706165,0.04423525815248302,0.04420810047777441,0.04420810044706549,0.6905159369567694,0.04420810041835644,0.0442083028142183
0.03484416965730027,0.03484416883065783,0.03498405466934189,0.03484416976070973,0.03484416941025479,0.755950862912941,0.03484416947430451,0.03484423528448993
0.05929533664473253,0.059295335715004914,0.5849287300848087,0.0592953367620664,0.05929533636364313,0.05929911713501153,0.059295336438849586,0.05929547085588304
0.011733175463533191,0.011733166931172587,0.011734055114715933,0.011733176551940208,0.011733172886018944,0.9178669069859124,0.011733173551534934,0.011733172515171721
0.04096231823757573,0.040962314571923196,0.40080560359913964,0.040962318700117274,0.040962317160724356,0.35342044878495305,0.040962317425753306,0.04096236151981346
0.018368663075726932,0.018368661840941856,0.01838782747427778,0.01836866323207148,0.01836866270132819,0.8714001924107676,0.018368662801408142,0.018368666463478102
0.009974828117505302,0.00997482136941156,0.00997470000673851,0.009974829361900084,0.009974824984274622,0.9301763457790997,0.00997482581212975,0.009974824568940497
0.03834180582543456,0.03834180314293944,0.03835079476782466,0.038341806163134214,0.038341805013988,0.7315982994664123,0.038341805230806825,0.03834188038945989
0.03918022936073153,0.03918022901248659,0.7256790040380346,0.03918022940505381,0.03918022925457137,0.039239592131728965,0.03918022928302779,0.039180257514365394
0.05411722370684698,0.0541172237031483,0.6211287451424389,0.05411722370773333,0.054117223705526005,0.05416757896809755,0.054117223705979725,0.05411755736022915
0.0204388193555357,0.020438813836511395,0.02045169072416928,0.020438820055983263,0.020438817675762198,0.8569153974172701,0.02043881815292866,0.020438822781839488
0.021558068838533957,0.02155806507357592,0.021563146327466517,0.021558069313386864,0.021558067700679372,0.849088440358017,0.021558068004410298,0.021558074383930217
0.045045544735306496,0.04504554453608099,0.04521729773196832,0.04504554475339507,0.045045544670629684,0.6845091956580909,0.04504554468641781,0.04504578322811071
0.030460807391507413,0.030460798967037447,0.4300339163176853,0.030460808445677896,0.030460804846625878,0.38720124897988284,0.030460805519210873,0.03046080953237231
0.015272269291131717,0.015272263159847104,0.015276113365970337,0.01527226990240471,0.015272269539722907,0.8930902771723438,0.015272267820910788,0.015272269747668692
